,VR1:VRF Heat Pump Cooling COP [](Hourly),VR2:VRF Heat Pump Cooling COP [](Hourly),VR3:VRF Heat Pump Cooling COP [](Hourly),VR4:VRF Heat Pump Cooling COP [](Hourly),VR5:VRF Heat Pump Cooling COP [](Hourly)
2013-04-13 15:00:00,4.46589508771098,4.10726934734045,4.38537355045202,4.19754201032789,4.27311286140243
2013-04-13 16:00:00,4.3255269910809,4.01015030386855,4.2784368995270405,4.16907990191616,4.20107363919361
2013-04-13 17:00:00,4.203313610739721,3.9180049394276697,4.20186470868049,3.7910145051634196,4.05306789552026
2013-04-13 18:00:00,3.2819963457679098,2.9739782756195496,3.5917719506949197,4.59663360359319,3.57892772938313
2013-04-13 19:00:00,3.2713856942205095,2.96717957220284,3.0579019413485597,3.49380136042889,3.27212237599734
2013-04-13 20:00:00,3.2911778206004,2.9933916523385,3.0657517515859003,3.48216241385688,3.2743058736505897
2013-04-13 21:00:00,3.31479466654842,3.0167016999763296,3.07407917145036,3.51434126583516,3.2915014820973396
2013-04-13 22:00:00,3.37056471228023,3.0762688299677796,3.1208043056476003,0.0,3.35315042677264
2013-04-13 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-14 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-14 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-14 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-14 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-14 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-14 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-14 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-14 07:00:00,2.93669421151077,2.13863800640241,3.01044477587866,2.9144390008931,2.60694093978602
2013-04-14 08:00:00,5.71358582036577,5.07502990311966,4.94780449745112,5.59071432965066,5.64856842523486
2013-04-14 09:00:00,5.1609675767812995,4.86638525997591,5.073899253381519,5.36610298982588,4.9031137431467
2013-04-14 10:00:00,4.869444338427099,4.54531087179257,4.887185535812139,4.76671974162076,4.58855041071146
2013-04-14 11:00:00,5.1813806529760305,4.58200266279026,4.76829947409629,5.0474617232580306,4.72644514493591
2013-04-14 12:00:00,5.11491954058406,4.658661410917911,4.7011150413974905,5.04039207183597,5.029009061704441
2013-04-14 13:00:00,4.76104353693895,4.36478764399019,4.56890853246735,5.03195877523552,4.97218969373469
2013-04-14 14:00:00,5.1611300861582805,4.733025561078151,4.697775576941179,5.121712506501679,5.15428669184609
2013-04-14 15:00:00,5.10267386936639,4.787978716488371,4.85310577823851,5.24609104169042,5.317992985745981
2013-04-14 16:00:00,4.89290638136532,4.74295760563037,4.95932623290326,5.3582708460067305,5.381609908647469
2013-04-14 17:00:00,4.771272661193151,4.51162450731009,4.967522178843209,5.02172849022525,5.1781903981344195
2013-04-14 18:00:00,4.40594125456789,3.9571832212220097,4.2672341063833,4.15555848493134,4.44079162057309
2013-04-14 19:00:00,3.38144787370399,3.11080274008259,3.21039535576433,4.23073639105506,3.3792485034802207
2013-04-14 20:00:00,3.3884398101115094,3.12848640950073,3.17663405228968,4.80497069885297,3.3961488981689305
2013-04-14 21:00:00,3.3764714664515094,3.10735992147007,3.1536103158513598,3.69946632190279,3.3755417966610004
2013-04-14 22:00:00,3.3667270513801606,3.0914847088818997,3.14449202962187,0.0,3.3601518594747
2013-04-14 23:00:00,0.0,0.0,0.47819556442045896,0.0,0.0
2013-04-15 00:00:00,0.0,2.99025929353503,2.95121416153958,0.0,2.7151003485086296
2013-04-15 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-15 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-15 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-15 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-15 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-15 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-15 07:00:00,3.782694062648,3.1436910093599395,3.24122740841946,3.7490173926477097,3.80212359748951
2013-04-15 08:00:00,5.33899601750018,5.19994258081584,5.136034303393111,5.1868365186128695,5.31819130609975
2013-04-15 09:00:00,5.008472677335231,4.88401429857481,5.1052176926060895,4.817977810098981,4.9539227204027005
2013-04-15 10:00:00,4.95970027716097,4.74158324547724,4.97368992287059,4.51193638810549,4.82482525651714
2013-04-15 11:00:00,5.254654741197769,4.7768783378200705,4.63491340954587,4.96062480057221,5.01234615622131
2013-04-15 12:00:00,4.768750192791559,4.41310077316,4.13053617665713,5.30171415940228,5.04344771990896
2013-04-15 13:00:00,4.19435275752634,3.9615913487076604,4.055539422420351,5.29977490034824,4.46233472099751
2013-04-15 14:00:00,3.7541948294974907,3.7172485447085295,3.8237773151426397,5.27259980012845,4.20817475737132
2013-04-15 15:00:00,4.62967518184866,3.7633623709871205,3.2792559663217795,5.18842504292126,3.6702854837310697
2013-04-15 16:00:00,3.8142918081444197,3.9086895827949397,4.32643338765087,5.02526337217367,4.3994402704378395
2013-04-15 17:00:00,3.26404233544393,3.10310074330454,3.4655398408991003,4.80356522828318,3.69001447910405
2013-04-15 18:00:00,3.27092169677529,3.01116753914021,3.2750934843071096,4.1459525623502405,3.2825461868746095
2013-04-15 19:00:00,3.27674445741811,3.0115998942181896,3.05994754914355,3.97122960941576,3.27040013766694
2013-04-15 20:00:00,0.0,0.0,0.0,4.41755060940312,0.0
2013-04-15 21:00:00,0.0,0.0,0.0,3.57304088249422,0.0
2013-04-15 22:00:00,0.0,0.0,0.0,3.3891411380679304,0.0
2013-04-15 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-16 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-16 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-16 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-16 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-16 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-16 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-16 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-16 07:00:00,0.0,0.0,3.01035180059788,0.0,0.0
2013-04-16 08:00:00,3.5413751114013796,3.0762911066065604,3.33715703804052,0.0,3.2529851077634
2013-04-16 09:00:00,3.45375913528764,3.14125180623959,3.19290593956707,3.82605220898534,3.4070144234395703
2013-04-16 10:00:00,3.3939366064780803,3.0846924283761696,3.1344985873057802,3.46930412842427,3.3674210376712104
2013-04-16 11:00:00,3.3507420063805,3.0397165195195903,3.0920202079411,3.34517879822654,3.3344183380126298
2013-04-16 12:00:00,3.3310095997283597,3.00550805157072,3.05162255107432,3.3450824253528797,3.3050691100896
2013-04-16 13:00:00,3.35564645952809,3.0211230848233903,2.97371284443711,4.24371052195589,3.32521584277479
2013-04-16 14:00:00,3.3821941095832204,3.0517663933744,3.04160032493125,4.2133898421496,3.35791209270259
2013-04-16 15:00:00,3.37433631773666,3.0543970636883198,3.07873291123276,4.33431829510676,3.35153355408055
2013-04-16 16:00:00,3.51698190104968,3.21564979312639,3.3614187595618796,4.20446381855647,3.5221374153517
2013-04-16 17:00:00,3.57644156104998,3.28111603305125,3.31907316970829,3.77794529155379,3.58355576421198
2013-04-16 18:00:00,3.5491063028108596,3.25627177607348,3.26154674367446,3.62193389216739,3.5502004087201398
2013-04-16 19:00:00,0.0,0.0,0.0,3.72206571585231,0.0
2013-04-16 20:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-16 21:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-16 22:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-16 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-17 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-17 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-17 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-17 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-17 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-17 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-17 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-17 07:00:00,0.0,0.0,2.59103069330127,0.0,0.0
2013-04-17 08:00:00,3.4603535998290895,2.44077892755633,3.2669642788678903,3.7840073064416804,3.61877709140641
2013-04-17 09:00:00,3.6577683414622904,3.4242703170285202,3.4436033617226296,3.54682818004916,3.86157146212049
2013-04-17 10:00:00,3.7725463063653,3.51839739996885,3.53165795167074,3.70950888718715,3.9576859698113798
2013-04-17 11:00:00,3.9504707094823903,3.69569395766971,3.6797228708810596,3.8726680091290997,4.14953600490547
2013-04-17 12:00:00,3.96991338880094,3.7066618367966604,3.69378655716556,3.9361290605653596,4.15321998888736
2013-04-17 13:00:00,3.76430115283073,3.4811835148867,3.4775442730937796,3.86642202122289,3.86363517442416
2013-04-17 14:00:00,3.84947120788998,3.57006844541179,3.4607381170787104,3.82635405796146,3.8046287634223104
2013-04-17 15:00:00,3.83900098531585,3.5631890772682597,3.4805004073101,3.8144008088821204,3.85565036321734
2013-04-17 16:00:00,3.8103185596086098,3.53985496344131,3.5038446738651206,3.80756226105722,3.91929624112356
2013-04-17 17:00:00,3.7772083259320497,3.50965233809714,3.4827339964764703,3.74461013473594,3.90634981315881
2013-04-17 18:00:00,3.53984374418333,3.25311945502663,3.36769200754893,3.66382892783467,3.7707943659022303
2013-04-17 19:00:00,3.4959254311559804,3.2009088765939597,3.2001702707046604,3.76087602847288,3.54319098957604
2013-04-17 20:00:00,3.4972354927032403,3.20533010948034,3.19904853088234,3.72746438342443,3.52512505997858
2013-04-17 21:00:00,3.4968078897355896,3.20345292714895,3.1916478461892,3.59644854134264,3.51527655569169
2013-04-17 22:00:00,3.5380220528443505,3.24679091642941,3.2260083737689103,0.0,3.55617047501106
2013-04-17 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-18 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-18 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-18 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-18 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-18 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-18 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-18 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-18 07:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-18 08:00:00,3.5764847717121695,3.05924617168769,3.30589441948282,3.7104466470142206,3.62118712234936
2013-04-18 09:00:00,3.8844278673665897,3.5954170315047502,3.5011574091850495,3.68901805161471,3.8904151262444002
2013-04-18 10:00:00,3.75866164355078,3.40688458562856,3.55504839707812,3.6201744800921802,5.45380498805596
2013-04-18 11:00:00,3.58343980810096,3.42275054437958,3.74767761350461,3.5724818234490003,4.65726644159315
2013-04-18 12:00:00,3.6130495588382203,3.6102374079575097,4.08540427766922,4.05280361557658,3.8320423036645495
2013-04-18 13:00:00,4.86530746741452,4.470859687181441,4.4682392764516905,4.44339335611553,4.45907355122022
2013-04-18 14:00:00,3.64702352093758,3.5105605598911698,4.061960782437089,4.63946171853203,4.684204382524929
2013-04-18 15:00:00,4.10105059239637,4.143665525708,4.54744008642767,4.70417455129816,5.074520427056741
2013-04-18 16:00:00,4.0269208679454795,3.9786004640876502,4.38434765057769,4.565633240287379,4.86523806174846
2013-04-18 17:00:00,4.85870999869481,3.57460025771838,3.9696664510026602,4.38567170118783,4.37585653056406
2013-04-18 18:00:00,3.46839293485469,3.36304917467175,3.4485962506364602,4.26018723224039,3.8350046148814902
2013-04-18 19:00:00,3.44862185731724,3.19177190502523,3.1887221741448903,3.7266636249576,3.47647087593327
2013-04-18 20:00:00,3.49988086613921,3.2296486751795204,3.2268288566437398,3.7632018995221097,3.5146554907920597
2013-04-18 21:00:00,3.5006255714325296,3.2184389705621,3.2195356183684396,3.62724507708668,3.5029773101921804
2013-04-18 22:00:00,3.54421503233491,3.26192185126957,3.2532826867843996,0.0,3.5516361011906294
2013-04-18 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-19 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-19 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-19 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-19 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-19 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-19 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-19 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-19 07:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-19 08:00:00,3.5314775453219105,3.24992681301872,3.31223204755195,3.6908604204372697,3.54396250714443
2013-04-19 09:00:00,3.7842359454123597,3.39175471510969,3.4095236398336697,3.5945922298404698,3.7556369284411297
2013-04-19 10:00:00,3.6226068304192798,3.41690929869145,3.5457628385788595,3.5217554884179996,5.1664535659351705
2013-04-19 11:00:00,3.54256166696236,3.42393547523512,3.92668005830348,3.5170028292698103,4.612466732732769
2013-04-19 12:00:00,3.7108001251512404,3.7861742818541004,4.243695682016741,4.23367694528336,3.90349227554021
2013-04-19 13:00:00,4.79066414289027,4.47230298552878,4.6833862083453,4.36780352000216,5.23985102297488
2013-04-19 14:00:00,4.7595031452078,3.8679702954287998,3.77636081556342,4.33419494792303,3.94050257200992
2013-04-19 15:00:00,4.53762667251204,4.55706236278404,4.19735322778991,4.160184437281741,4.49768813522634
2013-04-19 16:00:00,4.33404080756364,4.19344714108621,4.20029720651203,4.20070445378234,4.45709533307275
2013-04-19 17:00:00,4.1954094997539,4.05127575776317,4.1308055375685,3.7755460232555698,4.25319891066856
2013-04-19 18:00:00,3.36493289621503,3.0621160451278104,3.46739668779655,4.614320114665929,3.68490327764264
2013-04-19 19:00:00,3.3524154629373504,3.04408023484471,3.12580768765293,3.56523771551404,3.35466960280631
2013-04-19 20:00:00,3.40159094369054,3.09988008115777,3.1596783309098,3.56738462666377,3.38529320334796
2013-04-19 21:00:00,3.4155757971088,3.11188323599155,3.16065001515948,3.65624664654831,3.39086597223073
2013-04-19 22:00:00,3.4381800216616,3.13726527126133,3.1808351171761697,0.0,3.41566048176307
2013-04-19 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-20 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-20 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-20 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-20 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-20 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-20 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-20 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-20 07:00:00,0.0,0.0,3.10881802239855,0.0,0.0
2013-04-20 08:00:00,3.58847703069364,3.28767614134981,3.3527945869809197,3.6779407944863904,3.5858430423257595
2013-04-20 09:00:00,3.76484132316402,3.38087346909571,3.4081974451422,3.5584158370469,3.7279530621372206
2013-04-20 10:00:00,3.59700456137858,3.5106014107444197,4.800012614458531,3.5431806093796,5.39363667420938
2013-04-20 11:00:00,3.7419709058889903,4.009314755348621,3.8624239197782404,3.91305530438384,4.1304349664202595
2013-04-20 12:00:00,4.29557490039473,4.15763876363788,4.4570806808368895,4.68664473071357,5.03944966066209
2013-04-20 13:00:00,5.0646002627112505,4.66609096335612,3.87828064642214,4.81429072748597,4.19898430692743
2013-04-20 14:00:00,3.7488333465320895,3.67902691132092,4.731971882297611,4.77479934415233,5.2501934657354
2013-04-20 15:00:00,4.17950934537758,4.21980696725765,4.66111519450258,4.78435678532671,5.111127778041389
2013-04-20 16:00:00,4.0037362666303,3.98319474737243,4.45014255643354,4.56652890221302,4.835984017850481
2013-04-20 17:00:00,4.85080529625884,3.6042683750253097,4.1224982805682,3.7904684800632995,4.36876476894557
2013-04-20 18:00:00,3.43236339281711,3.3391802334594898,3.46018899360938,4.569009017803929,3.7633918719162596
2013-04-20 19:00:00,3.32430799851942,3.06397426706447,3.09090161554757,3.5492949003728502,3.34117276890163
2013-04-20 20:00:00,3.3950549727209003,3.12572637414179,3.14408116625017,3.6823597935487,3.405329014644
2013-04-20 21:00:00,3.4632530922093396,3.18439642105492,3.1897556187681095,3.6130723554804502,3.4688817657712696
2013-04-20 22:00:00,3.4982618484330805,3.21888636598556,3.22221870768808,0.0,3.5067455656492204
2013-04-20 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-21 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-21 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-21 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-21 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-21 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-21 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-21 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-21 07:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-21 08:00:00,3.59774941729517,3.31474264495993,3.3403567004924,3.77284789547806,3.47750936430332
2013-04-21 09:00:00,5.20074640567765,4.27747706360284,4.17010625031979,3.8361705693103,5.345399154148731
2013-04-21 10:00:00,4.3121362945409105,4.871081461002549,4.65920972569541,5.1582379261175495,5.85438613089816
2013-04-21 11:00:00,4.97395686634612,5.06175856044054,4.89314682985584,5.112550203250731,5.70035311229698
2013-04-21 12:00:00,5.26362624536952,4.88746880211361,4.94876970086111,5.25173797737639,5.494280760399599
2013-04-21 13:00:00,4.505932014912,4.15682145714169,4.50987380927919,5.25799952478802,4.96662778624791
2013-04-21 14:00:00,4.38861506056516,4.29940106834716,4.56382396299656,4.58680826771711,4.975012078819651
2013-04-21 15:00:00,3.8973755566476203,3.98251125051017,4.30835009600355,4.3148449059682,4.761492970509339
2013-04-21 16:00:00,4.85382941309333,3.7910138160403997,3.8194236240707005,4.39262531585595,4.10395950314558
2013-04-21 17:00:00,3.7258410533301802,4.322492564866439,3.9875286175608395,4.47572661150307,4.64584666852418
2013-04-21 18:00:00,3.4820782861146404,3.23686832278243,3.30615346072151,3.64344588746583,3.60628354593195
2013-04-21 19:00:00,3.48803637380807,3.21689415787399,3.2223728297444802,3.7935289549691804,3.5217505991624702
2013-04-21 20:00:00,3.4880495768111603,3.21824095339686,3.2264297154637998,3.75549867139469,3.5121316138512797
2013-04-21 21:00:00,3.47545502559138,3.19494780002601,3.20560572777102,3.61079686619817,3.48286746653692
2013-04-21 22:00:00,3.4757670258584703,3.1939504791493,3.2068796642735804,0.0,3.48098554288454
2013-04-21 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-22 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-22 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-22 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-22 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-22 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-22 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-22 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-22 07:00:00,0.0,0.0,0.26499390796471,0.0,0.0
2013-04-22 08:00:00,3.6916710269482005,3.25616770176391,3.42730095217448,3.79784940757864,3.70493603654908
2013-04-22 09:00:00,3.74436092985839,3.4374434290056004,3.43947616730591,3.6438179067429797,3.66284382443226
2013-04-22 10:00:00,3.65206780288265,3.3405446438636295,3.3130099219995697,4.35663017959034,3.7676533249159903
2013-04-22 11:00:00,3.6026649891472995,3.32135524459796,3.3179581909165603,5.3889878832143,4.72333812698785
2013-04-22 12:00:00,3.66595398068947,4.21911204374055,4.02290313728442,5.41251509196772,4.36459385925407
2013-04-22 13:00:00,3.4847525863956,3.3426760350807596,3.54702603348472,4.95192943081532,4.660738345017441
2013-04-22 14:00:00,3.4400986104189504,3.15100630393165,3.31304673403499,4.97829851229968,3.7971739266369804
2013-04-22 15:00:00,3.3751427185028398,3.07457878533178,3.1381948927573298,4.62730993779085,3.41258280467525
2013-04-22 16:00:00,3.3026488889683394,2.9804604401226,3.03854401912827,4.04360498387407,3.25693065012838
2013-04-22 17:00:00,3.4398439151836095,2.9788254156460803,3.0402022979497496,3.92256013214435,3.2475059360506298
2013-04-22 18:00:00,3.36429147594441,3.0428497193220894,3.10190492927949,4.70721325585474,3.30529479648445
2013-04-22 19:00:00,3.30462023899584,3.0156655147871603,3.0521777070262,3.52018088611656,3.2789973858625197
2013-04-22 20:00:00,0.0,0.0,0.0,3.55283200641004,0.0
2013-04-22 21:00:00,0.0,0.0,0.0,3.41975623452458,0.0
2013-04-22 22:00:00,0.0,0.0,0.0,3.3374171319660895,0.0
2013-04-22 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-23 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-23 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-23 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-23 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-23 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-23 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-23 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-23 07:00:00,3.4920528047627206,2.65172009325477,1.4681319227063998,0.0,2.9688347341168
2013-04-23 08:00:00,5.82716922728546,5.26416150321327,4.94788124630759,0.0,5.7959400993513
2013-04-23 09:00:00,5.181086892670559,5.07022276706505,5.23489354645113,4.72546394769802,5.05899105050134
2013-04-23 10:00:00,4.9809027060197195,4.7696636897219005,4.82021048218548,4.55496275737489,4.83108269697288
2013-04-23 11:00:00,4.93626885233652,4.63314191683359,3.7728645519853403,5.15439121076637,5.19785407105053
2013-04-23 12:00:00,4.00049152694122,3.7008708879705,4.207467096795121,4.6894844310350905,4.07660964109941
2013-04-23 13:00:00,4.13822886482432,3.86259300393269,3.6266351832290797,4.97360609385215,4.20416966058348
2013-04-23 14:00:00,3.8497574669734598,3.61828157806862,3.78048280308708,5.00993055815975,4.07913942893797
2013-04-23 15:00:00,3.28881975812721,3.0283761362810298,3.1702938474996603,4.1444971404898,3.30134164998326
2013-04-23 16:00:00,3.2257426833273604,2.9461957918179,3.00228743485213,3.8116295519964702,3.1985825115099797
2013-04-23 17:00:00,3.24235976962023,2.96734430898454,3.01756692087411,4.2571404804112,3.2272149844421296
2013-04-23 18:00:00,3.2361582083417404,2.9636603809859197,3.00717796846878,3.86536308223475,3.21966883054338
2013-04-23 19:00:00,0.0,0.0,0.0,3.5594959156487596,0.0
2013-04-23 20:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-23 21:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-23 22:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-23 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-24 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-24 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-24 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-24 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-24 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-24 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-24 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-24 07:00:00,2.05232142269796,1.3918011583890801,3.0111844126695098,3.3932025106141297,2.0429226988545097
2013-04-24 08:00:00,3.68985751995993,3.31772692404791,3.40516893500827,4.21121110330928,3.58481873542008
2013-04-24 09:00:00,3.4979145078859104,3.24864317954355,3.5053599319475603,4.01484500982262,4.264485969403509
2013-04-24 10:00:00,3.8091871792498497,3.7693338862031602,4.2365222537945595,3.7986225923724706,4.01120111012385
2013-04-24 11:00:00,4.369852617165,4.23131420856325,4.462105187022599,4.32787047629244,4.980154124872191
2013-04-24 12:00:00,4.89357017767376,4.5066318411705,4.5699705317402195,4.91381470954301,5.03112582148583
2013-04-24 13:00:00,4.59241330696071,4.16343301192998,4.48883898966701,4.99230907652559,4.83182485253026
2013-04-24 14:00:00,5.08217307049366,4.64893717861565,4.62936767258948,5.04771868511355,5.09600616639761
2013-04-24 15:00:00,4.99594461564497,4.62306019730924,4.69089765769406,5.09047187954037,5.14488735464093
2013-04-24 16:00:00,4.86335036217374,4.5351720675846705,4.703703278391719,5.10140930256458,5.11750986548037
2013-04-24 17:00:00,4.83597189281777,4.32494880546946,4.68613654114626,4.84605409942226,4.92992204876358
2013-04-24 18:00:00,3.93256279190295,3.9275384546130496,3.60295083031068,4.24913258241041,4.23024011809412
2013-04-24 19:00:00,3.4978302398147405,2.9415793141002102,3.7216588190598197,3.9582107172567405,3.23097727132475
2013-04-24 20:00:00,3.2386235307343503,2.93584355964545,3.0460937652427407,3.5968180653659703,3.19339981248998
2013-04-24 21:00:00,3.21047518129846,2.91817333981896,3.00679897460534,4.3099160095328095,3.17125427830446
2013-04-24 22:00:00,3.2168320046908803,2.92981619943381,3.01167206715554,0.0,3.1833293206904103
2013-04-24 23:00:00,0.0,0.242547877901216,0.48342010109107203,0.0,0.0
2013-04-25 00:00:00,0.0,2.95197843860859,2.9398606850613795,0.0,3.21102839397063
2013-04-25 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-25 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-25 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-25 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-25 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-25 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-25 07:00:00,3.4200169337087702,2.90376914815461,2.95794850693497,3.45811107863446,3.41174570719017
2013-04-25 08:00:00,5.44651774522064,4.92533038818422,4.9731490298283205,5.3743090058618295,5.455479420589991
2013-04-25 09:00:00,4.676366219907849,4.42305390636686,4.57636350429412,4.81221570178572,4.46820842988782
2013-04-25 10:00:00,4.48104827460517,4.18482784466045,4.506736493691821,4.3302772090709905,4.24985932302748
2013-04-25 11:00:00,5.20041784888788,4.53761037596216,4.77599048093106,5.007764662221151,4.703214105692839
2013-04-25 12:00:00,5.246694130052179,4.74388133330585,4.786553557460071,5.16373954682108,5.09947174820905
2013-04-25 13:00:00,4.89461083991413,4.492501072803639,4.65221342143654,5.06545532851962,5.03611407687345
2013-04-25 14:00:00,5.14866903880435,4.71491938602732,4.650682432224481,5.0695618405405405,5.11836669347026
2013-04-25 15:00:00,5.08981948473021,4.72000616477645,4.73897233587188,5.11211470052847,5.2072782876729
2013-04-25 16:00:00,5.00261548204623,4.69461327759449,4.81263904555598,5.14461621029622,5.2476681083397905
2013-04-25 17:00:00,4.96934679020911,4.562428911586321,4.8822919344654006,5.12995932821199,5.147777878035849
2013-04-25 18:00:00,4.69784691237528,4.10404973312775,3.66909639061369,4.71413203495998,4.56423328608166
2013-04-25 19:00:00,3.35579571494968,3.0560572679363798,3.9148210283042206,4.39491081336475,3.3156667806549103
2013-04-25 20:00:00,3.34492044510975,3.0595604116001405,3.1820290800856204,3.95196303984987,3.3165461348534198
2013-04-25 21:00:00,3.41025210424028,3.11913372795963,3.1951616540006698,4.5396093343188095,3.38535231820966
2013-04-25 22:00:00,3.47946780002919,3.1827389162764597,3.2512068067367,0.0,3.4548999455746094
2013-04-25 23:00:00,0.0,0.0,0.48160523117029896,0.0,0.0
2013-04-26 00:00:00,0.0,2.03262151799608,2.9378530925323796,0.0,1.6584895123758603
2013-04-26 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-26 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-26 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-04-26 04:00:00,0.0,0.0,0.0,0.0,0.0
