,COP,PLR,Temp
2013-11-05 06:00:00,0.0,0.0,20.216666666666697
2013-11-05 07:00:00,0.5963961880296079,0.04583333333333334,20.475
2013-11-05 08:00:00,3.27953627969746,0.25,21.766666666666698
2013-11-05 09:00:00,3.3833499927033297,0.25,23.008333333333397
2013-11-05 10:00:00,3.35277032506971,0.25,23.591666666666697
2013-11-05 11:00:00,3.24883188355775,0.25,25.3166666666667
2013-11-05 12:00:00,3.13475199752821,0.25,26.575
2013-11-05 13:00:00,3.12295959371256,0.25,27.05
2013-11-05 14:00:00,3.07656806680567,0.25,27.65
2013-11-05 15:00:00,3.0504521077727995,0.25,27.4916666666667
2013-11-05 16:00:00,3.06115823664512,0.25,26.4416666666667
2013-11-05 17:00:00,3.10646869908954,0.25,25.4333333333333
2013-11-05 18:00:00,3.0626604469975494,0.25,24.6333333333333
2013-11-05 19:00:00,0.0,0.0,23.775
2013-11-05 20:00:00,0.0,0.0,22.7
2013-11-05 21:00:00,0.0,0.0,21.966666666666697
2013-11-05 22:00:00,0.0,0.0,21.625
2013-11-05 23:00:00,0.0,0.0,21.5583333333333
2013-11-06 00:00:00,0.0,0.0,21.1916666666667
2013-11-06 01:00:00,0.0,0.0,20.725
2013-11-06 02:00:00,0.0,0.0,20.1916666666667
2013-11-06 03:00:00,0.0,0.0,19.9
2013-11-06 04:00:00,0.0,0.0,19.725
2013-11-06 05:00:00,0.0,0.0,19.6
2013-11-06 06:00:00,0.0,0.0,19.5416666666667
2013-11-06 07:00:00,2.89189776205616,0.22083333333333302,19.85
2013-11-06 08:00:00,3.2042974261775603,0.25,20.7416666666667
2013-11-06 09:00:00,3.4133868141240495,0.25,21.4333333333333
2013-11-06 10:00:00,3.37379220641559,0.25,23.5833333333333
2013-11-06 11:00:00,3.41273255341905,0.258989348561199,25.7
2013-11-06 12:00:00,3.82789723805565,0.30002651877281705,27.075
2013-11-06 13:00:00,3.52626619729303,0.28120527623359803,28.05
2013-11-06 14:00:00,4.0327217937116195,0.329117418034802,28.2416666666667
2013-11-06 15:00:00,4.02392423496274,0.331729802569356,28.55
2013-11-06 16:00:00,3.7183903357680204,0.298654509140742,28.0416666666667
2013-11-06 17:00:00,3.97936323328275,0.310885974527398,26.158333333333303
2013-11-06 18:00:00,3.15000858382989,0.25,24.15
2013-11-06 19:00:00,3.14274866694775,0.25,22.5833333333333
2013-11-06 20:00:00,3.16154529185673,0.25,21.825
2013-11-06 21:00:00,3.15956947842614,0.25,21.2916666666667
2013-11-06 22:00:00,3.16055919302272,0.25,21.0583333333333
2013-11-06 23:00:00,0.0,0.0,20.75
2013-11-07 00:00:00,0.0,0.0,20.091666666666697
2013-11-07 01:00:00,0.0,0.0,19.6833333333333
2013-11-07 02:00:00,0.0,0.0,19.3083333333333
2013-11-07 03:00:00,0.0,0.0,19.1
2013-11-07 04:00:00,0.0,0.0,19.0416666666667
2013-11-07 05:00:00,0.0,0.0,18.475
2013-11-07 06:00:00,0.0,0.0,18.0416666666667
2013-11-07 07:00:00,0.270026517896098,0.020833333333333332,18.0583333333333
2013-11-07 08:00:00,3.31033446345852,0.24305555555555605,18.858333333333302
2013-11-07 09:00:00,5.13522816345202,0.36834639235476,20.8
2013-11-07 10:00:00,5.13319040266388,0.395750175680399,23.0833333333333
2013-11-07 11:00:00,4.76293398092113,0.375765531425637,25.05
2013-11-07 12:00:00,4.590435299076121,0.37358747664300107,26.4416666666667
2013-11-07 13:00:00,3.93303203691365,0.306575957252487,26.608333333333302
2013-11-07 14:00:00,4.500782803682349,0.37035882390064595,27.0416666666667
2013-11-07 15:00:00,4.26642096969355,0.341619522465003,26.858333333333302
2013-11-07 16:00:00,4.23580626216564,0.333460462709456,26.516666666666698
2013-11-07 17:00:00,4.02212305291432,0.30319223011366303,25.3166666666667
2013-11-07 18:00:00,3.3371103489575695,0.252434533989865,23.8166666666667
2013-11-07 19:00:00,3.15636358382155,0.25,23.05
2013-11-07 20:00:00,3.16164973564991,0.25,22.45
2013-11-07 21:00:00,3.1669681298547596,0.25,21.7916666666667
2013-11-07 22:00:00,3.20089208924447,0.25,21.033333333333303
2013-11-07 23:00:00,0.0,0.0,20.641666666666698
2013-11-08 00:00:00,0.0,0.0,20.1916666666667
